36	Cremated remains of Las Vegas mass shooter to be kept in safe deposit box, brother says	a	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
47	Florida shooter a troubled loner with white supremacist ties	a	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
68	Vernon Hills teen accused of wearing white supremacist shirt pleads not guilty to weapons charges	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
98	Exclusive: Group chat messages show school shooter obsessed with race, violence and guns	a	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
160	Parkland School Shooting Suspect Nikolas Cruz Spotted Giggling, Laughing While in Jail, Observation Report Says	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
205	Gunman casually bought water moments before massacre that wounded Gabrielle Giffords, new FBI video shows	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
228	Florida school shooting suspect was investigated by state after self-harming	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
231	New Vermont law used to keep school shooting plot suspect from getting gun	a	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
264	Man accused of shooting at black teenager who knocked on his door to ask for directions	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
310	Family that took in Florida shooting suspect call him a 'monster' and say they had no clue what he was planning	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
317	This is a very dangerous person,' says lawyer who represented harassment victim of Maryland gunman	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
362	Central Michigan University officers had multiple run ins with shooting suspect	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
372	What do most mass shooters have in common? It's not politics, violent video games or occult beliefs	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
384	This is an unspoken culprit of school shootings	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
