36	Cremated remains of Las Vegas mass Schütze to be kept in safe deposit box, brother says	a	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
47	Florida Schütze a beunruhigt Einzelgänger with Weiß Supremacist ties	a	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
68	Vernon Hills teen accused of wearing Weiß Supremacist shirt pleads not guilty to weapons charges	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
70	Griffith student charged with accidentally bringing loaded gun inside high Schule	a	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
98	Exclusive: Group chat messages show Schule Schütze besessen with race, Gewalt and Waffen	a	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
129	Lawyers call UNS. gun charges for Mexikaner Mann 'vindictive'	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
160	Parkland Schule Shooting Vermuten Nikolas Cruz Spotted Giggling, Laughing While in Jail, Observation Report Sagt	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
162	Florida Schütze gezeigt Gewalt at home, Polizei reports reveal	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
228	Florida Schule shooting vermuten was investigated by state after self-harming	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
231	New Vermont Gesetz used to keep Schule shooting plot vermuten from getting gun	a	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
239	Checking Facts and Falsehoods About Gewehr Gewalt and Geistig Erkrankung After Parkland Shooting	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
264	Mann accused of shooting at schwarz teenager who knocked on his door to ask for directions	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
310	Family that took in Florida shooting vermuten call him a 'monster' and say they hätten no clue what he was planning	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
317	This is a very dangerous person,' says lawyer who represented harassment victim of Maryland Schütze	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
362	Central Michigan University Offiziere hätten multiple run ins with shooting vermuten	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
372	What do die meisten mass shooters have in common? It's not politics, violent video games or occult beliefs	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
384	This is an unspoken culprit of Schule Schießereien	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
392	etwas wanted shooting vermuten forcibly committed in 2016	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
404	Nikolas Cruz's brother regrets Tyrannisieren Schule shooter, report says	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
438	What the FBI Knew About the Accused Florida Schule Schütze – and When	a	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
507	Parkland shooting vermuten seen 'smiling and giggling' in jail, records show	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
508	Florida 'stand your ground' Schütze hätten history of gun threats: Complaint	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
513	Florida Mann threatened people 3 different times before shooting Mann in 'stand your ground' case	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
518	Parkland Schule shooting vermuten heard voices to 'Burn, kill, destroy', confession says	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
521	Teen who allegedly wore Weiß supremacy shirt at Lake County college pleads guilty to weapons charge	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
542	Police: San Jose Lehrer suspected in road rage incident arrested in classroom with loaded gun	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
557	EA cancels eSports tournament amid Sicherheit fears after Jacksonville shooting	a	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
587	Democrat drives to friend’s home and reportedly shoots him over political disagreement on Facebook	a	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
613	Vermuten in Madden 19 tournament shooting targeted gamers: Sheriff	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
620	Waffle Haus shooting vermuten not fit to stand trial, ordered to mental facility	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
647	Florida Schule gescheitert Parkland shooter, report says	a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
709	Parkland Schule Schütze Schuld Massacre on a “Demon” Voice	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
726	Parkland Shooting Vermuten Lost Special-Needs Help at Schule When He Needed It die meisten	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
750	Cruz biologisch mother's past a factor in Schule shooting	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
777	Geistig Gesundheit Provider That Evaluated Nikolas Cruz Before Parkland Shooting To Service Florida Charter Schulen	a	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
795	Festnahme warrant issued for Weiß Mann seen on video flashing gun at schwarz college Studenten	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
820	Polizei Issue Festnahme Warrant For Weiß Mann Who Pulled Gewehr on Four Schwarz College Studenten in Viral Video	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
824	Man, 45, threatened to shoot 11-year-old after losing Xbox game: Polizei	a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
828	I think I'm going to kill the president,' Utah Mann allegedly told Polizei after 6 Waffen found in car: reports	a	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
873	Weiß Mann pulls gun in confrontation with schwarz Florida A&M Studenten	a	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
